iter	Passed	Remaining
1495	81261	2634682
1496	81315	2634620
1497	81367	2634512
1498	81420	2634412
1499	81473	2634319
1500	81527	2634236
1501	81580	2634162
1502	81636	2634133
1503	81690	2634072
1504	81743	2633990
1505	81802	2634070
1506	81855	2633994
1507	81917	2634186
1508	81962	2633823
1509	82016	2633777
1510	82071	2633716
1511	82129	2633802
1512	82184	2633764
1513	82238	2633711
1514	82292	2633622
1515	82346	2633581
1516	82401	2633522
1517	82455	2633463
1518	82509	2633416
1519	82563	2633353
1520	82618	2633308
1521	82672	2633248
1522	82727	2633206
1523	82783	2633200
1524	82838	2633175
1525	82897	2633273
1526	82950	2633167
1527	83004	2633126
1528	83058	2633037
1529	83112	2632972
1530	83166	2632933
1531	83220	2632843
1532	83274	2632777
1533	83328	2632720
1534	83383	2632675
1535	83438	2632666
1536	83492	2632598
1537	83546	2632538
1538	83600	2632477
1539	83658	2632529
1540	83714	2632521
1541	83768	2632455
1542	83823	2632429
1543	83877	2632363
1544	83932	2632330
1545	83987	2632303
1546	84040	2632200
1547	84095	2632181
1548	84151	2632169
1549	84199	2631915
1550	84252	2631827
1551	84308	2631823
1552	84363	2631790
1553	84419	2631774
1554	84473	2631730
1555	84529	2631713
1556	84577	2631467
1557	84629	2631350
1558	84687	2631402
1559	84744	2631416
1560	84797	2631341
1561	84851	2631274
1562	84905	2631195
1563	84959	2631149
1564	85013	2631060
1565	85066	2630985
1566	85120	2630908
1567	85178	2630961
1568	85230	2630840
1569	85284	2630785
1570	85338	2630732
1571	85389	2630555
1572	85443	2630482
1573	85496	2630392
1574	85548	2630276
1575	85603	2630241
1576	85659	2630236
1577	85714	2630198
1578	85769	2630159
1579	85823	2630114
1580	85873	2629927
1581	85928	2629878
1582	85982	2629816
1583	86036	2629752
1584	86090	2629688
1585	86144	2629637
1586	86198	2629557
1587	86252	2629513
1588	86306	2629430
1589	86359	2629350
1590	86412	2629242
1591	86465	2629154
1592	86519	2629105
1593	86572	2629000
1594	86629	2629024
1595	86684	2628986
1596	86738	2628945
1597	86793	2628893
1598	86847	2628822
1599	86899	2628717
1600	86954	2628670
1601	87007	2628572
1602	87064	2628594
1603	87118	2628540
1604	87173	2628511
1605	87226	2628425
1606	87280	2628367
1607	87334	2628297
1608	87389	2628259
1609	87444	2628222
1610	87498	2628151
1611	87548	2627981
1612	87602	2627922
1613	87657	2627867
1614	87710	2627796
1615	87763	2627703
1616	87818	2627669
1617	87872	2627599
1618	87926	2627532
1619	87979	2627443
1620	88034	2627389
1621	88087	2627317
1622	88141	2627249
1623	88195	2627185
1624	88249	2627108
1625	88304	2627076
1626	88356	2626949
1627	88410	2626884
1628	88463	2626792
1629	88524	2626955
1630	88580	2626934
1631	88634	2626896
1632	88688	2626818
1633	88746	2626873
1634	88801	2626834
1635	88853	2626723
1636	88906	2626636
1637	88966	2626726
1638	89021	2626699
1639	89074	2626603
1640	89128	2626540
1641	89183	2626518
1642	89237	2626457
1643	89293	2626435
1644	89347	2626375
1645	89402	2626358
1646	89456	2626281
1647	89509	2626194
1648	89563	2626124
1649	89618	2626083
1650	89672	2626027
1651	89710	2625484
1652	89764	2625437
1653	89819	2625393
1654	89874	2625355
1655	89931	2625394
1656	89985	2625318
1657	90039	2625266
1658	90092	2625170
1659	90147	2625127
1660	90201	2625075
1661	90255	2625011
1662	90309	2624948
1663	90362	2624858
1664	90416	2624793
1665	90471	2624750
1666	90522	2624604
1667	90574	2624502
1668	90629	2624442
1669	90682	2624367
1670	90730	2624122
1671	90783	2624027
1672	90837	2623973
1673	90899	2624139
1674	90953	2624075
1675	91010	2624099
1676	91071	2624245
1677	91129	2624297
1678	91184	2624254
1679	91239	2624223
1680	91295	2624223
1681	91348	2624133
1682	91403	2624087
1683	91457	2624020
1684	91508	2623875
1685	91562	2623808
1686	91621	2623886
1687	91678	2623926
1688	91732	2623866
1689	91785	2623771
1690	91839	2623712
1691	91893	2623638
1692	91948	2623607
1693	92002	2623535
1694	92061	2623619
1695	92114	2623528
1696	92169	2623495
1697	92223	2623418
1698	92277	2623350
1699	92331	2623308
1700	92385	2623228
1701	92438	2623155
1702	92494	2623142
1703	92548	2623072
1704	92600	2622946
1705	92654	2622894
1706	92707	2622814
1707	92761	2622745
1708	92813	2622608
1709	92867	2622546
1710	92921	2622490
1711	92975	2622420
1712	93030	2622384
1713	93087	2622410
1714	93140	2622312
1715	93193	2622245
1716	93246	2622154
1717	93299	2622052
1718	93354	2622004
1719	93408	2621941
1720	93459	2621810
1721	93512	2621717
1722	93566	2621652
1723	93620	2621582
1724	93673	2621501
1725	93728	2621451
1726	93781	2621369
1727	93834	2621274
1728	93881	2621028
1729	93935	2620960
1730	93989	2620907
1731	94045	2620889
1732	94100	2620861
1733	94152	2620730
1734	94205	2620642
1735	94265	2620745
1736	94317	2620638
1737	94373	2620638
1738	94428	2620593
1739	94484	2620591
1740	94542	2620647
1741	94599	2620659
1742	94654	2620622
1743	94706	2620511
1744	94760	2620450
1745	94815	2620396
1746	94869	2620335
1747	94924	2620299
1748	94979	2620261
1749	95033	2620210
1750	95081	2619977
1751	95135	2619915
1752	95188	2619837
1753	95242	2619765
1754	95296	2619697
1755	95351	2619677
1756	95405	2619595
1757	95458	2619525
1758	95513	2619469
1759	95571	2619527
1760	95623	2619415
1761	95676	2619329
1762	95729	2619217
1763	95784	2619185
1764	95839	2619148
1765	95894	2619127
1766	95953	2619202
1767	96010	2619231
1768	96066	2619197
1769	96120	2619160
1770	96176	2619130
1771	96231	2619113
1772	96285	2619051
1773	96339	2618965
1774	96385	2618709
1775	96438	2618621
1776	96491	2618506
1777	96543	2618414
1778	96602	2618471
1779	96655	2618377
1780	96710	2618355
1781	96764	2618295
1782	96825	2618416
1783	96879	2618340
1784	96931	2618230
1785	96985	2618174
1786	97043	2618221
1787	97095	2618112
1788	97150	2618075
1789	97204	2618003
1790	97256	2617883
1791	97309	2617806
1792	97364	2617776
1793	97420	2617743
1794	97473	2617670
1795	97527	2617604
1796	97585	2617647
1797	97639	2617577
1798	97692	2617508
1799	97745	2617414
1800	97801	2617402
1801	97855	2617348
1802	97906	2617199
1803	97958	2617070
1804	98011	2616993
1805	98065	2616935
1806	98120	2616878
1807	98164	2616560
1808	98215	2616419
1809	98266	2616266
1810	98321	2616246
1811	98376	2616209
1812	98430	2616138
1813	98478	2615933
1814	98532	2615866
1815	98585	2615781
1816	98641	2615760
1817	98696	2615723
1818	98749	2615646
1819	98805	2615640
1820	98861	2615614
1821	98915	2615564
1822	98962	2615325
1823	99013	2615185
1824	99068	2615137
1825	99123	2615099
1826	99177	2615032
1827	99230	2614950
1828	99283	2614872
1829	99339	2614843
1830	99401	2614997
1831	99454	2614920
1832	99508	2614849
1833	99563	2614805
1834	99622	2614887
1835	99677	2614851
1836	99733	2614837
1837	99786	2614746
1838	99839	2614665
1839	99894	2614639
1840	99949	2614590
1841	100004	2614550
1842	100058	2614495
1843	100113	2614454
1844	100166	2614368
1845	100220	2614320
1846	100275	2614272
1847	100331	2614253
1848	100388	2614276
1849	100443	2614237
1850	100501	2614293
1851	100554	2614211
1852	100610	2614182
1853	100667	2614209
1854	100721	2614141
1855	100773	2614039
1856	100828	2614004
1857	100888	2614093
1858	100947	2614161
1859	101002	2614129
1860	101057	2614072
1861	101110	2613995
1862	101164	2613944
1863	101224	2614028
1864	101279	2613982
1865	101333	2613924
1866	101386	2613841
1867	101440	2613765
1868	101494	2613712
1869	101548	2613650
1870	101606	2613703
1871	101660	2613624
1872	101714	2613563
1873	101768	2613505
1874	101821	2613422
1875	101877	2613394
1876	101930	2613327
1877	101983	2613220
1878	102038	2613200
1879	102086	2612973
1880	102145	2613039
1881	102198	2612951
1882	102250	2612845
1883	102303	2612761
1884	102358	2612716
1885	102417	2612785
1886	102471	2612732
1887	102525	2612669
1888	102583	2612713
1889	102635	2612591
1890	102694	2612645
1891	102755	2612758
1892	102809	2612720
1893	102865	2612689
1894	102911	2612423
1895	102965	2612376
1896	103022	2612396
1897	103078	2612363
1898	103125	2612135
1899	103178	2612046
1900	103234	2612043
1901	103289	2611991
1902	103342	2611910
1903	103397	2611879
1904	103451	2611805
1905	103506	2611764
1906	103560	2611704
1907	103615	2611670
1908	103665	2611520
1909	103716	2611377
1910	103770	2611300
1911	103822	2611212
1912	103877	2611166
1913	103932	2611131
1914	103991	2611199
1915	104043	2611074
1916	104097	2611026
1917	104152	2610968
1918	104206	2610910
1919	104259	2610824
1920	104314	2610783
1921	104367	2610718
1922	104422	2610681
1923	104476	2610609
1924	104517	2610219
1925	104570	2610145
1926	104624	2610084
1927	104679	2610036
1928	104732	2609963
1929	104785	2609875
1930	104841	2609864
1931	104899	2609894
1932	104952	2609807
1933	105006	2609741
1934	105061	2609699
1935	105114	2609622
1936	105169	2609578
1937	105224	2609538
1938	105281	2609561
1939	105335	2609493
1940	105389	2609440
1941	105444	2609396
1942	105498	2609333
1943	105537	2608892
1944	105590	2608830
1945	105643	2608734
1946	105696	2608655
1947	105746	2608474
1948	105802	2608477
1949	105856	2608413
1950	105916	2608490
1951	105970	2608432
1952	106024	2608367
1953	106081	2608401
1954	106138	2608390
1955	106191	2608315
1956	106240	2608125
1957	106294	2608072
1958	106347	2607986
1959	106406	2608055
1960	106460	2607992
1961	106516	2607965
1962	106570	2607913
1963	106624	2607854
1964	106677	2607771
1965	106730	2607685
1966	106785	2607633
1967	106847	2607761
1968	106895	2607571
1969	106953	2607605
1970	107006	2607508
1971	107061	2607477
1972	107115	2607408
1973	107168	2607341
1974	107222	2607266
1975	107279	2607284
1976	107333	2607221
1977	107393	2607303
1978	107448	2607257
1979	107501	2607175
1980	107561	2607264
1981	107616	2607240
1982	107670	2607164
1983	107728	2607209
1984	107787	2607269
1985	107842	2607223
1986	107897	2607182
1987	107946	2606997
1988	107999	2606917
1989	108052	2606830
1990	108105	2606759
1991	108159	2606679
1992	108213	2606619
1993	108266	2606550
1994	108321	2606491
1995	108374	2606423
1996	108429	2606387
1997	108482	2606302
1998	108536	2606238
1999	108587	2606106
2000	108641	2606031
2001	108699	2606063
2002	108753	2606004
2003	108807	2605957
2004	108862	2605902
2005	108917	2605873
2006	108971	2605817
2007	109026	2605771
2008	109079	2605701
2009	109133	2605630
2010	109190	2605634
2011	109249	2605707
2012	109308	2605744
2013	109363	2605728
2014	109417	2605659
2015	109472	2605615
2016	109524	2605502
2017	109578	2605451
2018	109632	2605381
2019	109686	2605329
2020	109740	2605262
2021	109794	2605212
2022	109848	2605132
2023	109902	2605076
2024	109959	2605098
2025	110013	2605018
2026	110068	2604981
2027	110122	2604927
2028	110175	2604835
2029	110229	2604771
2030	110283	2604713
2031	110336	2604636
2032	110390	2604584
2033	110445	2604526
2034	110498	2604457
2035	110554	2604429
2036	110612	2604482
2037	110667	2604429
2038	110722	2604387
2039	110775	2604305
2040	110829	2604249
2041	110883	2604190
2042	110941	2604225
2043	110995	2604149
2044	111051	2604138
2045	111105	2604087
2046	111158	2603999
2047	111212	2603926
2048	111261	2603758
2049	111309	2603552
2050	111367	2603598
2051	111426	2603636
2052	111479	2603563
2053	111532	2603474
2054	111587	2603442
2055	111642	2603390
2056	111690	2603199
2057	111744	2603132
2058	111798	2603071
2059	111852	2603024
2060	111907	2602968
2061	111962	2602933
2062	112020	2602974
2063	112075	2602942
2064	112130	2602896
2065	112184	2602837
2066	112238	2602772
2067	112294	2602753
2068	112348	2602703
2069	112401	2602614
2070	112455	2602551
2071	112513	2602577
2072	112567	2602509
2073	112620	2602438
2074	112674	2602383
2075	112729	2602335
2076	112782	2602247
2077	112835	2602176
2078	112883	2601959
2079	112935	2601853
2080	112989	2601789
2081	113042	2601708
2082	113100	2601742
2083	113152	2601634
2084	113206	2601580
2085	113261	2601541
2086	113315	2601479
2087	113373	2601509
2088	113425	2601400
2089	113475	2601254
2090	113529	2601184
2091	113582	2601093
2092	113634	2600996
2093	113689	2600963
2094	113742	2600873
2095	113796	2600805
2096	113849	2600732
2097	113903	2600674
2098	113956	2600580
2099	114010	2600515
2100	114063	2600431
2101	114116	2600361
2102	114169	2600274
2103	114223	2600205
2104	114275	2600103
2105	114330	2600067
2106	114383	2599993
2107	114438	2599938
2108	114491	2599855
2109	114543	2599764
2110	114598	2599729
2111	114652	2599662
2112	114712	2599737
2113	114754	2599408
2114	114809	2599358
2115	114863	2599298
2116	114915	2599196
2117	114969	2599129
2118	115024	2599087
2119	115077	2599022
2120	115132	2598972
2121	115186	2598914
2122	115234	2598726
2123	115291	2598734
2124	115345	2598673
2125	115399	2598608
2126	115454	2598570
2127	115507	2598495
2128	115563	2598466
2129	115621	2598488
2130	115675	2598427
2131	115730	2598405
2132	115786	2598373
2133	115840	2598313
2134	115895	2598289
2135	115947	2598169
2136	115999	2598070
2137	116052	2597996
2138	116111	2598041
2139	116163	2597927
2140	116217	2597869
2141	116271	2597825
2142	116326	2597773
2143	116380	2597727
2144	116436	2597696
2145	116488	2597585
2146	116541	2597515
2147	116594	2597439
2148	116648	2597370
2149	116702	2597306
2150	116759	2597320
2151	116814	2597272
2152	116868	2597214
2153	116928	2597297
2154	116987	2597348
2155	117043	2597312
2156	117097	2597254
2157	117151	2597201
2158	117205	2597150
2159	117260	2597100
2160	117314	2597041
2161	117367	2596965
2162	117423	2596935
2163	117476	2596854
2164	117535	2596917
2165	117590	2596863
2166	117644	2596818
2167	117692	2596614
2168	117746	2596554
2169	117800	2596498
2170	117854	2596426
2171	117908	2596375
2172	117962	2596316
2173	118016	2596254
2174	118071	2596213
2175	118125	2596155
2176	118179	2596104
2177	118234	2596054
2178	118288	2595990
2179	118342	2595926
2180	118395	2595859
2181	118448	2595779
2182	118503	2595728
2183	118557	2595672
2184	118615	2595700
2185	118675	2595761
2186	118729	2595704
2187	118784	2595659
2188	118840	2595641
2189	118894	2595589
2190	118947	2595513
2191	119000	2595432
2192	119052	2595327
2193	119105	2595244
2194	119159	2595181
2195	119211	2595080
2196	119272	2595171
2197	119326	2595111
2198	119381	2595062
2199	119434	2594982
2200	119487	2594913
2201	119534	2594682
2202	119589	2594641
2203	119642	2594578
2204	119700	2594606
2205	119761	2594677
2206	119824	2594821
2207	119878	2594767
2208	119936	2594781
2209	119991	2594742
2210	120044	2594661
2211	120098	2594599
2212	120152	2594537
2213	120206	2594484
2214	120260	2594426
2215	120313	2594336
2216	120371	2594373
2217	120425	2594300
2218	120473	2594114
2219	120527	2594065
2220	120581	2593985
2221	120635	2593936
2222	120690	2593895
2223	120743	2593815
2224	120798	2593768
2225	120852	2593705
2226	120906	2593651
2227	120964	2593670
2228	121017	2593597
2229	121070	2593513
2230	121125	2593477
2231	121179	2593419
2232	121234	2593378
2233	121287	2593304
2234	121341	2593232
2235	121394	2593148
2236	121444	2593002
2237	121498	2592951
2238	121551	2592870
2239	121611	2592925
2240	121666	2592888
2241	121720	2592826
2242	121774	2592780
2243	121833	2592822
2244	121887	2592752
2245	121941	2592694
2246	122002	2592793
2247	122057	2592743
2248	122110	2592673
2249	122158	2592469
2250	122213	2592445
2251	122274	2592522
2252	122328	2592456
2253	122381	2592382
2254	122431	2592240
2255	122482	2592111
2256	122536	2592053
2257	122590	2591994
2258	122644	2591920
2259	122698	2591876
2260	122759	2591946
2261	122811	2591865
2262	122866	2591805
2263	122921	2591766
2264	122975	2591721
2265	123029	2591648
2266	123082	2591581
2267	123139	2591574
2268	123196	2591569
2269	123249	2591498
2270	123303	2591441
2271	123355	2591342
2272	123410	2591287
2273	123464	2591227
2274	123517	2591150
2275	123572	2591106
2276	123626	2591047
2277	123682	2591027
2278	123732	2590893
2279	123787	2590847
2280	123841	2590782
2281	123899	2590805
2282	123954	2590784
2283	124009	2590729
2284	124063	2590682
2285	124116	2590599
2286	124170	2590539
2287	124232	2590630
2288	124291	2590674
2289	124340	2590522
2290	124395	2590481
2291	124450	2590434
2292	124505	2590395
2293	124559	2590343
2294	124613	2590280
2295	124667	2590218
2296	124721	2590161
2297	124773	2590056
2298	124826	2589964
2299	124870	2589709
2300	124924	2589655
2301	124985	2589723
2302	125038	2589658
2303	125087	2589491
2304	125141	2589432
2305	125195	2589374
2306	125254	2589410
2307	125307	2589334
2308	125362	2589291
2309	125415	2589211
2310	125470	2589157
2311	125525	2589119
2312	125578	2589051
2313	125632	2588975
2314	125685	2588902
2315	125738	2588826
2316	125792	2588762
2317	125847	2588719
2318	125902	2588679
2319	125956	2588628
2320	126010	2588565
2321	126062	2588469
2322	126116	2588392
2323	126170	2588341
2324	126224	2588287
2325	126278	2588224
2326	126334	2588193
2327	126386	2588110
2328	126444	2588119
2329	126498	2588064
2330	126553	2588015
2331	126611	2588047
2332	126664	2587961
2333	126722	2587989
2334	126775	2587897
2335	126830	2587868
2336	126887	2587872
2337	126943	2587843
2338	126998	2587801
2339	127052	2587743
2340	127106	2587676
2341	127161	2587650
2342	127215	2587588
2343	127268	2587495
2344	127322	2587434
2345	127375	2587370
2346	127430	2587313
2347	127483	2587250
2348	127543	2587297
2349	127596	2587229
2350	127652	2587201
2351	127706	2587152
2352	127747	2586813
2353	127801	2586759
2354	127855	2586689
2355	127908	2586627
2356	127961	2586539
2357	128018	2586537
2358	128073	2586501
2359	128127	2586441
2360	128181	2586373
2361	128235	2586314
2362	128289	2586262
2363	128343	2586195
2364	128397	2586129
2365	128452	2586093
2366	128506	2586029
2367	128559	2585958
2368	128619	2586010
2369	128675	2585996
2370	128728	2585922
2371	128782	2585866
2372	128834	2585763
2373	128889	2585724
2374	128944	2585670
2375	129002	2585698
2376	129054	2585603
2377	129110	2585570
2378	129164	2585510
2379	129217	2585442
2380	129270	2585359
2381	129321	2585244
2382	129375	2585172
2383	129436	2585260
2384	129491	2585205
2385	129538	2585012
2386	129592	2584950
2387	129651	2584989
2388	129704	2584913
2389	129761	2584921
2390	129814	2584839
2391	129868	2584766
2392	129920	2584667
2393	129973	2584589
2394	130025	2584485
2395	130078	2584419
2396	130128	2584280
2397	130186	2584286
2398	130245	2584328
2399	130298	2584248
2400	130359	2584324
2401	130411	2584239
2402	130464	2584156
2403	130518	2584082
2404	130573	2584047
2405	130627	2583986
2406	130682	2583942
